Name,IsLastYear,InLastTeam,Transfer,Year,Team,Age,Position,Games,PA,AtBats,R,H,2BH,3BH,HR,루타수,RBI,SB,CS,BB,HBP,IW,SO,DoublePlay,SacHit,SF,BA,OBP,SLG,OPS,wOBA,wRCplus,WPA,Salary,BattingRAA,StealingRAA,BRRAA,offtotRAA,DefenseRAA,PosRAA,deftotRAA,RAAadj,totRAA,repRun,RAR,RPW,WAA,WARBat,WAROff,WARStar,dWAA,WAR
조평호,FALSE,,,2011,넥센,26,,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-129.9,,,-1.3,0,0,-1.3,0,0,0,-1.3,-1.3,0.2,-1.1,9.8,-0.1,-0.11,-0.11,-0.11,0,-0.11
조평호,FALSE,,,2013,NC,28,1B,26,86,79,12,21,6,0,2,33,7,1,0,6,0,1,24,1,1,0,0.266,0.318,0.418,0.735,0.332,93.2,,,-0.7,0.2,-0.1,-0.6,0,-1.8,-1.8,-0.6,-2.4,4.3,1.9,9.97,-0.2,0.36,0.37,0.19,0,0.19
조평호,FALSE,,,2014,NC,29,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-134.8,-0.05,,-0.7,0,0,-0.7,0,0,0,-0.7,-0.7,0.1,-0.6,11.41,-0.1,-0.05,-0.05,-0.05,0,-0.05
조평호,FALSE,,,2015,NC,30,,22,22,22,4,8,2,0,1,13,3,0,0,0,0,0,6,1,0,0,0.364,0.364,0.591,0.955,0.416,145.4,-0.03,,1.3,0,-0.6,0.7,-0.4,-0.1,-0.5,0.3,0.2,1.2,1.4,10.82,0,0.21,0.16,0.14,-0.03,0.11
조평호,FALSE,,,2016,NC,31,DH,3,7,6,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0.167,0.286,0.167,0.452,0.242,24.4,-0.3,,-0.7,0,-0.1,-0.8,0,-0.2,-0.2,-0.8,-1,0.4,-0.6,11.06,-0.1,-0.04,-0.05,-0.06,0,-0.06
조평호,TRUE,,,2017,NC,32,3B,29,52,44,4,10,3,0,1,16,4,0,1,6,1,0,13,2,1,0,0.227,0.333,0.364,0.697,0.315,78.1,-0.48,,-1.6,-0.4,0.1,-1.9,0.2,-0.4,-0.2,-1.7,-2.1,2.9,0.8,10.82,-0.2,0.07,0.04,0.01,0.01,0.02
최준석,FALSE,,,2002,롯데,19,C,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.306,84.3,,,-0.1,0,0,-0.1,0,0.1,0.1,-0.1,0,0.1,0.1,9.95,0,0.01,0.01,0.01,0,0.01
최준석,FALSE,,,2004,롯데,21,C,10,20,19,3,4,0,0,2,10,2,0,0,0,1,0,1,2,0,0,0.211,0.25,0.526,0.776,0.336,97.9,,,0,0,0,-0.1,0,0.4,0.4,-0.1,0.3,1,1.3,10.03,0,0.1,0.09,0.13,0,0.13
최준석,FALSE,,,2005,롯데,22,C,100,309,280,19,69,8,0,8,101,42,4,1,24,3,0,58,9,1,1,0.246,0.312,0.361,0.672,0.312,85.3,,,-5.4,0.3,-1.1,-6.2,0,6.4,6.4,-6.2,0.2,15.3,15.5,9.88,0,1,0.92,1.56,0,1.56
최준석,FALSE,,,2006,"롯데,두산",23,DH,109,355,315,28,79,11,0,11,123,47,1,1,34,3,1,67,7,2,1,0.251,0.329,0.39,0.719,0.335,111,,,4.1,-0.4,-1.4,2.3,0,-9.2,-9.2,2.3,-6.9,15.8,8.9,8.92,-0.8,2.23,2.03,1,0,1
최준석,FALSE,,,2007,두산,24,DH,121,451,386,48,94,20,2,16,166,75,1,0,51,2,1,95,10,5,7,0.244,0.33,0.43,0.76,0.344,110,,,5,0.1,-1,4.1,0,-12.4,-12.4,4.1,-8.3,21.2,13,9.41,-0.9,2.78,2.69,1.38,0,1.38
최준석,FALSE,,,2008,두산,25,1B,67,195,169,16,38,5,0,6,61,23,1,0,23,1,2,46,8,0,2,0.225,0.318,0.361,0.679,0.317,87.5,,,-2.8,0.1,-0.9,-3.6,0,-4,-4,-3.6,-7.6,9.5,1.9,9.73,-0.8,0.68,0.6,0.2,0,0.2
최준석,FALSE,,,2009,두산,26,DH,116,417,361,49,109,11,0,17,171,94,1,0,49,3,1,77,13,0,4,0.302,0.386,0.474,0.86,0.385,123.8,,,13,-0.1,-2.1,10.8,0,-13.1,-13.1,10.8,-2.2,22.4,20.2,10.74,-0.2,3.29,3.09,1.88,0,1.88
최준석,FALSE,,,2010,두산,27,1B,127,482,424,63,136,26,1,22,230,82,0,5,50,5,5,83,17,1,2,0.321,0.397,0.542,0.94,0.415,149.4,,,30.3,-2.4,-2.2,25.7,0,-10.5,-10.5,25.7,15.2,25.2,40.4,10.47,1.4,5.31,4.86,3.86,0,3.86
최준석,FALSE,,,2011,두산,28,1B,124,485,421,49,114,26,0,15,185,75,0,1,56,1,1,104,11,2,5,0.271,0.354,0.439,0.794,0.365,120.2,,,11.5,-0.4,-2.3,8.8,0,-9.9,-9.9,8.8,-1.1,23.8,22.7,9.8,-0.1,3.6,3.32,2.31,0,2.31
최준석,FALSE,,,2012,두산,29,1B,89,278,248,15,62,3,1,6,85,30,1,0,25,2,0,47,9,2,1,0.25,0.323,0.343,0.665,0.316,94.6,,,-1.6,0,-1.1,-2.7,0,-5.3,-5.3,-2.7,-8.1,12.8,4.7,9.17,-0.9,1.21,1.09,0.51,0,0.51
최준석,FALSE,,,2013,두산,30,1B,100,263,222,22,60,8,0,7,89,36,0,0,39,0,1,47,7,0,2,0.27,0.376,0.401,0.777,0.367,117.1,,,5.4,-0.1,-1.6,3.6,0,-5.5,-5.5,3.6,-1.8,13.1,11.3,9.97,-0.2,1.85,1.68,1.13,0,1.13
최준석,FALSE,,,2014,롯데,31,DH,121,460,371,54,106,13,0,23,188,90,1,0,81,2,3,88,14,0,6,0.286,0.411,0.507,0.918,0.405,128,3.3,,17.9,0.3,-2.5,15.8,0,-14.1,-14.2,15.7,1.6,26.2,27.8,11.41,0.1,3.87,3.68,2.44,0,2.44
최준석,FALSE,,,2015,롯데,32,DH,144,618,507,78,155,18,1,31,268,109,0,0,108,1,4,134,17,1,1,0.306,0.428,0.529,0.957,0.422,148,4.56,,39.3,0.1,-14.9,24.5,-1.9,-19.4,-21.3,22.6,3.2,33.7,36.9,10.92,0.3,6.17,4.82,3.04,-0.17,2.87
최준석,FALSE,,,2016,롯데,33,DH,116,396,325,49,85,10,0,19,152,70,0,0,64,3,2,102,14,0,4,0.262,0.384,0.468,0.852,0.381,113.9,1.26,,7.4,0.4,-6.6,1.3,0.3,-12,-11.7,1.6,-10.4,22.6,12.2,11.27,-0.9,2.31,1.77,0.7,0.03,0.73
최준석,FALSE,,,2017,롯데,34,DH,125,464,409,43,119,15,0,14,176,82,0,0,49,1,0,89,24,0,5,0.291,0.364,0.43,0.795,0.356,104.4,2.51,,2.3,0.3,-1.9,0.8,0.6,-13.1,-12.5,1.3,-11.7,25.5,13.8,10.87,-1.1,2.15,2,0.8,0.05,0.86
최준석,TRUE,,,2018,NC,35,DH,93,179,153,7,39,3,0,4,54,24,0,0,24,0,0,41,6,0,2,0.255,0.352,0.353,0.705,0.324,84.5,-0.11,,-4,0.1,0.7,-3.2,-0.3,-4.1,-4.4,-3.6,-7.6,10.1,2.5,11.16,-0.7,0.39,0.46,0.09,-0.03,0.06
